img_path,img_w,img_h,has_face,face_count,det_score,bbox_x1,bbox_y1,bbox_x2,bbox_y2,kps_x1,kps_y1,kps_x2,kps_y2,kps_x3,kps_y3,kps_x4,kps_y4,kps_x5,kps_y5,interocular_px,blur_var,yaw,pitch,roll,aligned_path,emb_idx
output/20251016_213533/seed_526917002375.png,1024.0,1024.0,1,1,0.8691256642341614,278.4170227050781,54.897705078125,759.3727416992188,732.2771606445312,403.6341552734375,334.3811950683594,632.0775146484375,333.1402282714844,519.383544921875,484.8946228027344,426.12066650390625,571.0736694335938,616.9104614257812,570.3408203125,228.4467315673828,55.50244851082152,0.0,0.0,0.0,,11
output/20251016_213533/seed_528512786711.png,1024.0,1024.0,1,1,0.7268304824829102,307.3868103027344,140.69943237304688,825.1179809570312,866.6605224609375,455.941650390625,431.98486328125,704.6509399414062,455.028076171875,572.0005493164062,620.7630615234375,446.719970703125,682.720703125,655.3440551757812,702.9554443359375,249.77450561523438,108.80546031981643,0.0,0.0,0.0,,12
output/20251016_213533/seed_591033102192.png,1024.0,1024.0,1,1,0.8479284048080444,346.201171875,225.0901336669922,724.1272583007812,749.34716796875,423.92230224609375,406.4393005371094,596.6595458984375,420.8313903808594,483.4520568847656,525.4459228515625,414.782470703125,577.3649291992188,593.24560546875,592.8700561523438,173.3357696533203,97.42538354481707,0.0,0.0,0.0,,13
output/20251016_213533/seed_601361987239.png,1024.0,1024.0,1,1,0.8104730844497681,317.7127990722656,127.4280014038086,775.2435913085938,828.77099609375,439.15509033203125,412.1559143066406,654.7589111328125,413.1607360839844,545.3357543945312,574.6014404296875,437.8447265625,625.73828125,654.0147705078125,627.3497314453125,215.6061553955078,70.18327403899335,0.0,0.0,0.0,,14
output/20251016_214857/seed_025461778867.png,1024.0,1024.0,1,1,0.8435834646224976,377.9608459472656,293.7966613769531,695.597412109375,734.2652587890625,460.37530517578125,485.2132263183594,615.9407958984375,479.74560546875,543.168212890625,569.0535278320312,471.48876953125,624.3900756835938,613.1837768554688,618.8238525390625,155.6615447998047,124.77837164596588,0.0,0.0,0.0,,15
output/20251016_214857/seed_125758787535.png,,,0,0,,,,,,,,,,,,,,,,,,,,,,-1
output/20251016_214857/seed_312468339018.png,1024.0,1024.0,1,1,0.8686197996139526,356.53485107421875,228.9869384765625,639.8720092773438,643.297607421875,431.966552734375,381.7964782714844,571.7974853515625,378.81011962890625,504.5110778808594,464.3536682128906,432.369140625,518.682373046875,571.6895141601562,516.352294921875,139.86282348632812,205.90074684478768,0.0,0.0,0.0,,16
output/20251016_214857/seed_390288302991.png,1024.0,1024.0,1,1,0.7693225145339966,434.22998046875,279.6133728027344,625.4299926757812,563.7139892578125,470.5860290527344,408.52459716796875,562.3268432617188,401.8196105957031,511.1363830566406,461.20184326171875,482.7076721191406,507.1468200683594,559.7127075195312,502.09466552734375,91.98551177978516,297.7700228727179,0.0,0.0,0.0,,17
output/20251016_214857/seed_449362791453.png,1024.0,1024.0,1,1,0.8320795297622681,321.9803771972656,72.81779479980469,709.3753051757812,686.6563720703125,416.9420471191406,349.25933837890625,609.4898681640625,351.1484680175781,510.4059143066406,474.77947998046875,431.64447021484375,548.2645263671875,589.2835693359375,551.065673828125,192.55709838867188,68.21020576253704,0.0,0.0,0.0,,18
output/20251016_214857/seed_537200071057.png,1024.0,1024.0,1,1,0.8707704544067383,410.4058532714844,222.3592071533203,678.8292236328125,627.9166870117188,475.06256103515625,404.6769104003906,605.475830078125,393.25177001953125,545.3134155273438,480.54656982421875,487.0953674316406,521.0647583007812,617.5136108398438,510.2604064941406,130.91278076171875,99.17849332272323,0.0,0.0,0.0,,19
output/20251016_214857/seed_541271730540.png,1024.0,1024.0,1,1,0.8556122183799744,325.40948486328125,153.31295776367188,535.1044921875,448.67718505859375,375.2916564941406,294.4790344238281,478.883544921875,283.42608642578125,432.57855224609375,347.6123962402344,390.9237365722656,386.5791931152344,484.87701416015625,375.593994140625,104.17987823486328,69.85434171272209,0.0,0.0,0.0,,20
output/20251016_214857/seed_621866227447.png,1024.0,1024.0,1,1,0.8438718318939209,390.336181640625,144.7278289794922,693.7418823242188,616.32080078125,458.99700927734375,350.37750244140625,609.1341552734375,344.4749755859375,534.1492309570312,440.50946044921875,466.17254638671875,484.07452392578125,621.9043579101562,478.3680114746094,150.2531280517578,84.86649942429722,0.0,0.0,0.0,,21
output/20251016_214857/seed_863068229057.png,1024.0,1024.0,1,1,0.8725504875183105,323.6523132324219,133.36868286132812,726.8181762695312,705.8328857421875,430.7613220214844,371.86578369140625,630.8868408203125,373.58197021484375,532.09716796875,491.8692932128906,445.32916259765625,573.1532592773438,609.0693359375,574.5482177734375,200.13287353515625,103.96664215238707,0.0,0.0,0.0,,22
output/20251016_214857/seed_910270084746.png,,,0,0,,,,,,,,,,,,,,,,,,,,,,-1
output/20251016_220117/seed_012503581534.png,1024.0,1024.0,1,1,0.9032320380210876,372.87091064453125,184.4457550048828,677.8192749023438,610.9613037109375,453.01165771484375,338.9229736328125,600.5571899414062,338.72381591796875,528.9215087890625,422.11328125,465.18194580078125,496.9771423339844,590.4943237304688,496.3658752441406,147.54566955566406,57.23177730519092,0.0,0.0,0.0,,23
output/20251016_220117/seed_124279450719.png,,,0,0,,,,,,,,,,,,,,,,,,,,,,-1
output/20251016_220117/seed_449607397545.png,1024.0,1024.0,1,1,0.830790102481842,307.4950256347656,192.87179565429688,748.4322509765625,777.9835815429688,424.6236267089844,429.6134338378906,631.28076171875,431.96478271484375,527.9160766601562,564.077392578125,445.4903259277344,640.0068969726562,614.9503173828125,642.07373046875,206.67050170898438,39.177613017141084,0.0,0.0,0.0,,24
output/20251016_220117/seed_612325469655.png,,,0,0,,,,,,,,,,,,,,,,,,,,,,-1
output/20251016_220117/seed_641378428751.png,1024.0,1024.0,1,1,0.7814760208129883,316.5334777832031,197.08566284179688,572.7283325195312,532.2628173828125,380.10546875,330.456298828125,497.66278076171875,316.18634033203125,443.99774169921875,403.24285888671875,411.75274658203125,461.7510681152344,500.1221618652344,449.472900390625,118.42024230957031,90.82748173968503,0.0,0.0,0.0,,25
output/20251016_220117/seed_674486376811.png,1024.0,1024.0,1,1,0.9025261402130127,353.97137451171875,88.2843246459961,659.9444580078125,498.0013732910156,400.4323425292969,240.9491424560547,530.0142822265625,242.1802978515625,435.1521911621094,334.1044006347656,413.54095458984375,398.4740905761719,516.4925537109375,400.49462890625,129.58778381347656,346.09044856171994,0.0,0.0,0.0,,26
output/20251016_220117/seed_762570761920.png,1024.0,1024.0,1,1,0.873865008354187,284.80072021484375,209.4010009765625,673.0108032226562,753.1927490234375,374.7655029296875,388.9570007324219,557.117431640625,390.7350158691406,456.1890563964844,511.78662109375,378.7775573730469,583.9207763671875,554.0594482421875,587.2391357421875,182.360595703125,99.08562751142645,0.0,0.0,0.0,,27
output/20251016_220117/seed_833847617660.png,1024.0,1024.0,1,1,0.8198434114456177,279.4413146972656,219.15646362304688,747.9249267578125,856.5066528320312,387.19793701171875,440.28173828125,603.9901733398438,449.6166076660156,479.22186279296875,594.1409912109375,399.8363342285156,680.4605102539062,584.6461181640625,689.876220703125,216.9931182861328,63.93704010076817,0.0,0.0,0.0,,28
output/20251016_220117/seed_864621886102.png,1024.0,1024.0,1,1,0.6946595907211304,235.18798828125,279.2940673828125,759.9635009765625,988.2321166992188,344.4835510253906,545.4741821289062,586.3771362304688,555.6002807617188,441.51885986328125,719.894775390625,367.5802307128906,816.9857177734375,559.6795043945312,826.4861450195312,242.10543823242188,88.4838714766507,0.0,0.0,0.0,,29
output/20251016_220117/seed_894142276810.png,1024.0,1024.0,1,1,0.83894944190979,267.76177978515625,218.55264282226562,652.6134033203125,746.3379516601562,386.35040283203125,421.6300354003906,563.3278198242188,410.4369201660156,489.00262451171875,540.2508544921875,410.944091796875,621.3639526367188,550.67431640625,611.1314697265625,177.33102416992188,39.86047503107329,0.0,0.0,0.0,,30
output/20251017_073922/seed_083240942118.png,1024.0,1024.0,1,1,0.9016523361206055,312.0965270996094,149.2906036376953,724.5872192382812,772.0094604492188,419.679931640625,397.91156005859375,624.2074584960938,402.19293212890625,519.981689453125,506.95684814453125,420.302978515625,597.8184204101562,611.3588256835938,602.5632934570312,204.57232666015625,347.4418348386971,0.0,0.0,0.0,,31
output/20251017_073922/seed_182762160631.png,1024.0,1024.0,1,1,0.8594207763671875,347.7877197265625,194.2565155029297,610.6278686523438,582.9584350585938,405.82550048828125,360.4779357910156,533.3594970703125,357.5680847167969,465.3130798339844,444.4652404785156,417.8922424316406,485.640625,533.8155517578125,483.022705078125,127.56718444824219,1436.9809724671022,0.0,0.0,0.0,,32
output/20251017_073922/seed_289235019365.png,1024.0,1024.0,1,1,0.849929690361023,350.1093444824219,133.2917022705078,600.9566650390625,499.404052734375,409.45037841796875,274.0858459472656,534.5499267578125,279.02899169921875,465.73779296875,348.35223388671875,414.281005859375,405.03619384765625,519.5298461914062,409.3506774902344,125.19717407226562,672.9925360338599,0.0,0.0,0.0,,33
output/20251017_073922/seed_387870468444.png,1024.0,1024.0,1,1,0.8965848684310913,345.58056640625,180.8596649169922,636.4894409179688,605.98095703125,401.6705017089844,365.1330871582031,537.5077514648438,362.63812255859375,457.85723876953125,455.52166748046875,413.51531982421875,495.2191467285156,546.3518676757812,493.3082580566406,135.8601531982422,248.76972172944699,0.0,0.0,0.0,,34
output/20251017_073922/seed_587369100772.png,1024.0,1024.0,1,9,0.8239905834197998,149.2513427734375,116.2109603881836,278.728759765625,297.6425476074219,181.44375610351562,197.32550048828125,244.57839965820312,198.8660430908203,211.3861541748047,232.35684204101562,187.4650115966797,260.2509460449219,235.06106567382812,261.7052307128906,63.15343475341797,1011.1958096957912,0.0,0.0,0.0,,35
output/20251017_073922/seed_759590633186.png,1024.0,1024.0,1,1,0.77000892162323,236.91744995117188,168.3933868408203,724.9615478515625,807.8796997070312,495.1845703125,395.26776123046875,676.7244262695312,417.57196044921875,670.89501953125,500.83856201171875,527.9224853515625,636.763671875,670.4064331054688,654.3771362304688,182.90487670898438,206.8752734519351,0.0,0.0,0.0,,36
output/20251017_073922/seed_780148363934.png,1024.0,1024.0,1,1,0.8561153411865234,299.70880126953125,146.6155242919922,730.0481567382812,820.3389892578125,416.71710205078125,413.2926330566406,618.6131591796875,406.15386962890625,523.0326538085938,521.3133544921875,411.05712890625,608.6812744140625,628.4383544921875,603.4346923828125,202.02223205566406,134.26139694489262,0.0,0.0,0.0,,37
output/20251017_073922/seed_782394855497.png,1024.0,1024.0,1,1,0.8924604654312134,151.22662353515625,160.76702880859375,471.5335998535156,573.3706665039062,238.42367553710938,334.16351318359375,376.6861267089844,296.5068359375,330.95166015625,399.10064697265625,285.42266845703125,476.67572021484375,405.88714599609375,442.42041015625,143.2987518310547,317.70415208811625,0.0,0.0,0.0,,38
output/20251017_073922/seed_914789905875.png,1024.0,1024.0,1,1,0.8518786430358887,271.87835693359375,201.1558380126953,763.912109375,909.3929443359375,389.4338073730469,454.5907287597656,620.2230224609375,467.9469299316406,491.79815673828125,607.827880859375,376.3939208984375,670.9873046875,631.130859375,683.8336181640625,231.17535400390625,99.71297575916697,0.0,0.0,0.0,,39
output/20251017_073922/seed_966784541749.png,1024.0,1024.0,1,1,0.8904744386672974,388.460693359375,210.9687042236328,680.97412109375,630.7119140625,468.678955078125,367.40576171875,614.8646240234375,370.7258605957031,545.8885498046875,455.1539001464844,472.4974670410156,514.1915283203125,604.7162475585938,516.7145385742188,146.22337341308594,260.37002754149944,0.0,0.0,0.0,,40
